direction_key,winner,winner_mean,margin,bicleaner_ai_rank,m_prometheus_7b_rank,metricx24_rank,qwen3_14b_rank,qwen3_4b_instruct_2507_rank,qwen3_8b_rank,shaomutan_remedy_9b_22_rank,wmt23_cometkiwi_da_xl_rank,xcomet_xl_rank,bicleaner_ai_mean,m_prometheus_7b_mean,metricx24_mean,qwen3_14b_mean,qwen3_4b_instruct_2507_mean,qwen3_8b_mean,shaomutan_remedy_9b_22_mean,wmt23_cometkiwi_da_xl_mean,xcomet_xl_mean
nld_Latn->gle_Latn,m-prometheus-7b,0.921767048,0.140841,8,1,4,7,3,5,2,9,6,0.607697,0.921767,0.752418,0.617571,0.76882,0.720129,0.780926,0.577681,0.623817
nld_Latn->glg_Latn,qwen3-4b-instruct-2507,0.95479343,0.026062,9,5,7,4,1,3,2,8,6,0.676778,0.884515,0.844153,0.898985,0.954793,0.90989,0.928731,0.699601,0.847742
nld_Latn->grn_Latn,shaomutan_remedy-9b-22,0.767228885,0.37558,4,9,2,8,3,5,1,7,6,0.357261,0.069487,0.391648,0.198064,0.359587,0.266829,0.767229,0.211088,0.224243
nld_Latn->guj_Gujr,shaomutan_remedy-9b-22,0.937732719,0.005234,8,4,5,6,2,3,1,9,7,0.614306,0.851772,0.790218,0.780757,0.932499,0.860747,0.937733,0.448254,0.711538
nld_Latn->hat_Latn,shaomutan_remedy-9b-22,0.864978599,0.118926,9,8,2,5,3,4,1,7,6,0.117258,0.126356,0.746053,0.382648,0.613713,0.4767,0.864979,0.176155,0.23207
nld_Latn->hau_Latn,shaomutan_remedy-9b-22,0.817451432,0.025978,6,9,2,8,5,7,1,3,4,0.326271,0.09552,0.791473,0.107198,0.366038,0.246844,0.817451,0.507936,0.437657
nld_Latn->heb_Hebr,qwen3-4b-instruct-2507,0.950766551,0.02026,8,5,4,6,1,3,2,9,7,0.748372,0.877183,0.883713,0.845739,0.950767,0.905903,0.930507,0.714025,0.811843
nld_Latn->hin_Deva,shaomutan_remedy-9b-22,0.922890353,0.008774,7,4,5,6,2,3,1,9,8,0.792077,0.840254,0.821561,0.812568,0.914116,0.85879,0.92289,0.447322,0.577362
nld_Latn->hne_Deva,qwen3-4b-instruct-2507,0.818601294,0.105817,3,7,2,5,1,4,9,6,8,0.69119,0.293962,0.712784,0.592708,0.818601,0.628168,0.103901,0.299412,0.268503
nld_Latn->hrv_Latn,qwen3-4b-instruct-2507,0.929094077,0.003609,8,7,2,5,1,4,3,9,6,0.733318,0.840916,0.925485,0.870712,0.929094,0.899726,0.920323,0.70776,0.842096
nld_Latn->hun_Latn,qwen3-4b-instruct-2507,0.940856147,0.023027,9,4,7,5,1,3,2,8,6,0.723541,0.915535,0.81214,0.889487,0.940856,0.915839,0.917829,0.736098,0.841522
nld_Latn->hye_Armn,m-prometheus-7b,0.93483325,0.010331,8,1,6,5,3,4,2,9,7,0.779756,0.934833,0.833726,0.853191,0.911115,0.865251,0.924503,0.706393,0.795201
nld_Latn->ibo_Latn,shaomutan_remedy-9b-22,0.762869814,0.121712,6,9,2,8,3,4,1,5,7,0.223376,0.140991,0.641158,0.149642,0.439099,0.269029,0.76287,0.256028,0.209336
nld_Latn->ilo_Latn,metricx24,0.772332774,0.03628,8,9,1,4,2,3,7,5,6,0.158883,0.140911,0.772333,0.365366,0.736053,0.543116,0.168646,0.295036,0.254745
nld_Latn->ind_Latn,qwen3-4b-instruct-2507,0.933792932,0.01598,9,6,4,5,1,3,2,8,7,0.582226,0.835669,0.874388,0.858352,0.933793,0.90327,0.917813,0.68839,0.820885
nld_Latn->isl_Latn,shaomutan_remedy-9b-22,0.900302258,0.03531,9,3,6,7,2,4,1,8,5,0.63764,0.862185,0.787375,0.711374,0.864993,0.84224,0.900302,0.694253,0.795661
nld_Latn->ita_Latn,qwen3-4b-instruct-2507,0.968929816,0.017531,8,5,6,2,1,4,3,9,7,0.791463,0.900284,0.896092,0.951399,0.96893,0.938965,0.940277,0.720349,0.880054
nld_Latn->jav_Latn,qwen3-4b-instruct-2507,0.859452464,0.013016,9,3,4,6,1,5,2,7,8,0.372601,0.826954,0.772603,0.673305,0.859452,0.76331,0.846437,0.554472,0.525774
nld_Latn->jpn_Jpan,qwen3-4b-instruct-2507,0.964654057,0.025347,9,5,6,4,1,3,2,8,7,0.57274,0.868746,0.833218,0.92769,0.964654,0.928138,0.939307,0.727057,0.751675
nld_Latn->kab_Latn,metricx24,0.345821213,0.026239,9,8,1,7,2,4,6,5,3,0.06362,0.066302,0.345821,0.109821,0.319582,0.198437,0.117566,0.159832,0.211739
nld_Latn->kac_Latn,metricx24,0.501488738,0.193609,6,9,1,8,2,5,7,4,3,0.164789,0.030264,0.501489,0.070015,0.30788,0.170239,0.106877,0.210704,0.22095
nld_Latn->kam_Latn,metricx24,0.363762311,9.40E-05,6,9,1,8,2,5,7,3,4,0.160543,0.077451,0.363762,0.079134,0.363668,0.169253,0.120673,0.264089,0.239056
nld_Latn->kan_Knda,qwen3-4b-instruct-2507,0.932175212,0.007164,7,3,5,6,1,4,2,9,8,0.644257,0.850846,0.806713,0.745102,0.932175,0.828586,0.925011,0.606709,0.611451
nld_Latn->kas_Arab,metricx24,0.539827776,0.030009,2,9,1,6,3,4,8,7,5,0.509819,0.100523,0.539828,0.192419,0.420189,0.290154,0.112817,0.163048,0.222206
nld_Latn->kas_Deva,metricx24,0.437767174,0.050744,6,9,1,7,2,4,3,8,5,0.178788,0.064958,0.437767,0.130114,0.387023,0.238228,0.250614,0.109663,0.215172
nld_Latn->kat_Geor,m-prometheus-7b,0.930632155,0.011506,8,1,5,6,3,4,2,9,7,0.769228,0.930632,0.829987,0.787372,0.873897,0.850498,0.919126,0.70191,0.786791
nld_Latn->kaz_Cyrl,shaomutan_remedy-9b-22,0.945196248,0.068004,9,2,5,6,3,4,1,8,7,0.694843,0.877193,0.786074,0.785759,0.874714,0.838427,0.945196,0.741551,0.763806
nld_Latn->kbp_Latn,metricx24,0.345862839,0.000706,8,9,1,7,2,3,6,4,5,0.122375,0.075859,0.345863,0.126117,0.345157,0.229691,0.161192,0.217723,0.207265
nld_Latn->kea_Latn,qwen3-4b-instruct-2507,0.836590343,0.060846,8,2,5,4,1,3,9,7,6,0.228438,0.775744,0.56646,0.577825,0.83659,0.75442,0.148227,0.266587,0.268453
nld_Latn->khk_Cyrl,metricx24,0.813729798,0.13474,3,8,1,7,5,2,9,4,6,0.668752,0.463748,0.81373,0.495326,0.650906,0.67899,0.19552,0.666405,0.630255
nld_Latn->khm_Khmr,shaomutan_remedy-9b-22,0.91537003,0.012742,8,3,4,6,2,5,1,7,9,0.657411,0.900572,0.819087,0.708064,0.902628,0.765789,0.91537,0.664232,0.570552
nld_Latn->kik_Latn,shaomutan_remedy-9b-22,0.699632803,0.302366,7,9,2,8,3,6,1,4,5,0.120261,0.074266,0.397267,0.113813,0.365441,0.208283,0.699633,0.231528,0.212996
nld_Latn->kin_Latn,shaomutan_remedy-9b-22,0.804667343,0.063583,7,9,2,8,3,5,1,4,6,0.176483,0.104848,0.741084,0.115605,0.396272,0.234276,0.804667,0.308216,0.232
nld_Latn->kir_Cyrl,shaomutan_remedy-9b-22,0.90041656,0.098356,3,8,2,9,7,6,1,4,5,0.725653,0.603196,0.802061,0.499547,0.616277,0.6601,0.900417,0.715524,0.704098
nld_Latn->kmb_Latn,metricx24,0.42070435,0.099998,8,7,1,9,2,5,6,3,4,0.08563,0.094475,0.420704,0.073753,0.320707,0.142618,0.119461,0.28246,0.23839
nld_Latn->kmr_Latn,metricx24,0.722270902,0.188727,6,9,1,7,2,5,8,3,4,0.351676,0.125261,0.722271,0.282106,0.533544,0.454186,0.16792,0.511643,0.46601
nld_Latn->knc_Arab,metricx24,0.280781726,0.079328,7,9,1,8,3,6,4,5,2,0.051453,0.004778,0.280782,0.020249,0.173539,0.097979,0.099508,0.09846,0.201453
nld_Latn->knc_Latn,qwen3-4b-instruct-2507,0.298432056,0.048686,7,9,2,8,1,5,6,4,3,0.10342,0.05993,0.249746,0.067601,0.298432,0.158766,0.111474,0.196218,0.223556
nld_Latn->kon_Latn,shaomutan_remedy-9b-22,0.585935035,0.11664,7,8,2,9,3,6,1,4,5,0.09588,0.083823,0.469295,0.082349,0.35673,0.154191,0.585935,0.296098,0.24664
nld_Latn->kor_Hang,qwen3-4b-instruct-2507,0.938023892,0.010804,7,6,5,4,1,3,2,9,8,0.778298,0.818153,0.835368,0.876242,0.938024,0.908158,0.92722,0.745481,0.770079
nld_Latn->lao_Laoo,qwen3-4b-instruct-2507,0.881378795,0.029612,9,2,4,6,1,5,3,7,8,0.578565,0.851767,0.801189,0.754525,0.881379,0.779726,0.837535,0.668274,0.624413
nld_Latn->lij_Latn,qwen3-4b-instruct-2507,0.853852663,0.105804,6,3,4,5,1,2,9,8,7,0.323757,0.724485,0.614381,0.578417,0.853853,0.748049,0.145613,0.211736,0.242246
nld_Latn->lim_Latn,shaomutan_remedy-9b-22,0.780168452,0.111122,9,6,2,5,4,3,1,8,7,0.213435,0.428064,0.669047,0.508318,0.631682,0.660533,0.780168,0.263839,0.346274
nld_Latn->lin_Latn,shaomutan_remedy-9b-22,0.708584126,0.154636,8,9,2,7,3,6,1,4,5,0.08717,0.087008,0.553949,0.126267,0.383395,0.182255,0.708584,0.290526,0.244461
nld_Latn->lit_Latn,shaomutan_remedy-9b-22,0.910466414,0.000168,8,3,7,5,2,4,1,9,6,0.740972,0.900254,0.803818,0.867287,0.910299,0.882728,0.910466,0.716673,0.816943
nld_Latn->lmo_Latn,qwen3-4b-instruct-2507,0.845764062,0.086765,6,3,5,4,1,2,9,8,7,0.254806,0.716605,0.619474,0.640368,0.845764,0.759,0.152196,0.183088,0.236105
nld_Latn->ltg_Latn,metricx24,0.468662144,0.070867,6,9,1,7,2,4,8,5,3,0.207477,0.102071,0.468662,0.134236,0.397795,0.22893,0.119509,0.221786,0.247329
nld_Latn->ltz_Latn,metricx24,0.878724772,0.029099,7,5,1,6,4,3,2,9,8,0.488825,0.760508,0.878725,0.720652,0.842778,0.848552,0.849626,0.191492,0.279949
nld_Latn->lua_Latn,shaomutan_remedy-9b-22,0.542203365,0.078771,7,8,2,9,3,6,1,4,5,0.118665,0.088601,0.463432,0.083196,0.347944,0.157531,0.542203,0.277729,0.242722
nld_Latn->lug_Latn,shaomutan_remedy-9b-22,0.562086954,0.048603,7,9,2,8,3,6,1,4,5,0.13596,0.083823,0.513484,0.1022,0.337954,0.186177,0.562087,0.297499,0.233502
nld_Latn->luo_Latn,metricx24,0.400935805,0.121264,5,9,1,8,2,6,7,4,3,0.194715,0.050971,0.400936,0.05656,0.279671,0.149552,0.107489,0.221891,0.228515
nld_Latn->lus_Latn,metricx24,0.584363839,0.247136,5,9,1,8,2,6,7,4,3,0.200257,0.029667,0.584364,0.119338,0.337227,0.199164,0.13425,0.210099,0.234928
nld_Latn->lvs_Latn,shaomutan_remedy-9b-22,0.929752946,0.004088,8,3,7,5,2,4,1,9,6,0.746976,0.900055,0.749906,0.882086,0.925665,0.890254,0.929753,0.700662,0.795436
nld_Latn->mag_Deva,qwen3-4b-instruct-2507,0.83307118,0.115027,4,6,2,5,1,3,9,7,8,0.640392,0.320781,0.718044,0.64002,0.833071,0.696122,0.1149,0.314699,0.262271
nld_Latn->mai_Deva,qwen3-4b-instruct-2507,0.884026879,0.094816,3,6,2,5,1,4,9,7,8,0.763057,0.511618,0.789211,0.69897,0.884027,0.748935,0.11465,0.342068,0.2542
nld_Latn->mal_Mlym,qwen3-4b-instruct-2507,0.934932802,0.009649,9,3,6,5,1,4,2,8,7,0.649702,0.868362,0.814381,0.820119,0.934933,0.849104,0.925284,0.661154,0.72243
nld_Latn->mar_Deva,shaomutan_remedy-9b-22,0.926917375,0.007455,7,3,5,6,2,4,1,8,9,0.678204,0.867899,0.808275,0.786312,0.919462,0.835426,0.926917,0.542358,0.395904
nld_Latn->min_Arab,qwen3-4b-instruct-2507,0.570821304,0.125371,9,4,2,5,1,3,7,8,6,0.066595,0.369024,0.44545,0.297377,0.570821,0.430373,0.105818,0.100567,0.209998
nld_Latn->min_Latn,qwen3-4b-instruct-2507,0.811886511,0.056386,8,2,5,4,1,3,9,7,6,0.213194,0.7555,0.584695,0.601488,0.811887,0.734545,0.171235,0.266185,0.296111
nld_Latn->mkd_Cyrl,qwen3-4b-instruct-2507,0.946714783,0.026666,8,7,5,4,1,3,2,9,6,0.800278,0.856516,0.865489,0.865903,0.946715,0.894007,0.920049,0.750959,0.85755
nld_Latn->mlt_Latn,shaomutan_remedy-9b-22,0.926061826,0.04209,7,2,5,6,3,4,1,9,8,0.38416,0.883972,0.797971,0.722802,0.877163,0.842663,0.926062,0.186956,0.220035
nld_Latn->mni_Beng,metricx24,0.489061201,0.258743,5,8,1,6,2,4,7,9,3,0.113947,0.006371,0.489061,0.059597,0.230319,0.159139,0.055767,0.005637,0.205495
nld_Latn->mos_Latn,qwen3-4b-instruct-2507,0.282971628,0.041612,7,9,2,8,1,5,6,4,3,0.108689,0.024888,0.241359,0.062578,0.282972,0.164584,0.112021,0.191106,0.219829
nld_Latn->mri_Latn,shaomutan_remedy-9b-22,0.746496989,0.086178,9,7,2,6,3,4,1,5,8,0.102808,0.220343,0.660319,0.233639,0.538701,0.490194,0.746497,0.319959,0.217676
nld_Latn->mya_Mymr,shaomutan_remedy-9b-22,0.919097504,0.04628,9,4,3,6,2,5,1,7,8,0.443637,0.768741,0.805785,0.739647,0.872817,0.742334,0.919098,0.703457,0.616775
nld_Latn->nno_Latn,shaomutan_remedy-9b-22,0.927955614,0.038414,9,5,4,7,2,3,1,8,6,0.544489,0.832887,0.849567,0.777287,0.889542,0.854659,0.927956,0.668545,0.826565
nld_Latn->nob_Latn,shaomutan_remedy-9b-22,0.912826458,0.022279,9,6,5,7,2,4,1,8,3,0.664475,0.78328,0.847082,0.78218,0.890548,0.873211,0.912826,0.700746,0.878209
nld_Latn->npi_Deva,bicleaner-ai,0.936897959,0.023991,1,4,6,7,3,5,2,8,9,0.936898,0.884634,0.800574,0.79772,0.912399,0.838482,0.912907,0.77929,0.658334
nld_Latn->nso_Latn,metricx24,0.640049812,0.263365,8,9,1,7,2,5,6,3,4,0.111358,0.077451,0.64005,0.117815,0.376685,0.208995,0.147599,0.2684,0.218319
nld_Latn->nus_Latn,qwen3-4b-instruct-2507,0.383499253,0.095676,9,6,2,8,1,4,7,5,3,0.098812,0.122872,0.287823,0.103016,0.383499,0.188566,0.112344,0.181622,0.203846
nld_Latn->nya_Latn,shaomutan_remedy-9b-22,0.767920074,0.060739,7,8,2,9,3,6,1,4,5,0.136843,0.131503,0.707182,0.121045,0.399278,0.222454,0.76792,0.29612,0.242268
nld_Latn->oci_Latn,shaomutan_remedy-9b-22,0.877375663,0.010477,7,4,6,5,2,3,1,9,8,0.512048,0.846809,0.751424,0.773947,0.866899,0.852514,0.877376,0.350868,0.415364
nld_Latn->ory_Orya,qwen3-4b-instruct-2507,0.936918865,0.045713,7,3,6,5,1,4,2,8,9,0.753362,0.880966,0.780233,0.843599,0.936919,0.859368,0.891206,0.651636,0.625796
nld_Latn->pag_Latn,qwen3-4b-instruct-2507,0.626406172,0.066237,8,2,3,5,1,4,9,7,6,0.185569,0.560169,0.518379,0.422245,0.626406,0.492061,0.12022,0.215018,0.241027
nld_Latn->pan_Guru,qwen3-4b-instruct-2507,0.93738676,0.054793,4,2,6,5,1,3,9,8,7,0.851908,0.882593,0.799723,0.846257,0.937387,0.874843,0.158242,0.539338,0.606086
nld_Latn->pap_Latn,qwen3-4b-instruct-2507,0.851767048,0.071483,8,3,4,5,1,2,9,6,7,0.262667,0.735426,0.725313,0.613673,0.851767,0.780284,0.168251,0.27804,0.269012
nld_Latn->pbt_Arab,shaomutan_remedy-9b-22,0.799152092,0.094583,5,9,2,8,4,6,1,3,7,0.567835,0.277661,0.70457,0.287237,0.595714,0.5323,0.799152,0.632816,0.506613
nld_Latn->pes_Arab,qwen3-4b-instruct-2507,0.932802389,0.0459,5,3,2,6,1,4,9,8,7,0.853016,0.878805,0.886902,0.83566,0.932802,0.872623,0.231041,0.716884,0.778216
nld_Latn->plt_Latn,metricx24,0.778588333,0.243649,2,7,1,8,3,6,9,4,5,0.53494,0.274918,0.778588,0.242006,0.534121,0.310911,0.185491,0.476886,0.384969
nld_Latn->pol_Latn,qwen3-4b-instruct-2507,0.94950224,0.025705,8,5,7,3,1,4,2,9,6,0.777358,0.883863,0.798153,0.911419,0.949502,0.910936,0.923797,0.704758,0.85661
nld_Latn->por_Latn,qwen3-4b-instruct-2507,0.951050274,0.026018,8,7,6,4,1,2,3,9,5,0.743103,0.830025,0.847799,0.904659,0.95105,0.925032,0.917082,0.725373,0.878226
nld_Latn->prs_Arab,qwen3-4b-instruct-2507,0.876266799,0.000832,6,4,3,7,1,5,2,9,8,0.738214,0.824664,0.839033,0.70657,0.876267,0.803619,0.875434,0.64667,0.681877
nld_Latn->quy_Latn,metricx24,0.421888076,0.166099,8,9,1,7,2,5,6,4,3,0.099232,0.074266,0.421888,0.114863,0.255789,0.172812,0.125947,0.205151,0.23196
nld_Latn->ron_Latn,qwen3-4b-instruct-2507,0.940811349,0.024169,9,6,7,4,1,3,2,8,5,0.679046,0.860408,0.837573,0.907636,0.940811,0.915824,0.916643,0.798687,0.880156
nld_Latn->run_Latn,shaomutan_remedy-9b-22,0.734439596,0.036834,7,9,2,8,3,6,1,4,5,0.202435,0.108034,0.697605,0.113375,0.374251,0.205724,0.73444,0.303627,0.232094
nld_Latn->rus_Cyrl,qwen3-4b-instruct-2507,0.954221005,0.026212,8,5,7,4,1,2,3,9,6,0.842047,0.919358,0.879375,0.919393,0.954221,0.928009,0.92479,0.747618,0.888358
nld_Latn->sag_Latn,metricx24,0.40861519,0.001978,7,8,1,9,3,6,2,4,5,0.108005,0.08223,0.408615,0.076501,0.323504,0.147123,0.406637,0.258741,0.222299
nld_Latn->san_Deva,shaomutan_remedy-9b-22,0.719822769,0.039064,4,9,2,8,3,6,1,5,7,0.566279,0.096814,0.680759,0.336695,0.649477,0.480139,0.719823,0.511907,0.395465
nld_Latn->sat_Olck,metricx24,0.62267161,0.339322,7,6,1,8,2,5,4,9,3,0.030318,0.033449,0.622672,0.020627,0.28335,0.107247,0.178328,-0.002717,0.195414
nld_Latn->scn_Latn,qwen3-4b-instruct-2507,0.844011946,0.02219,6,2,3,5,1,4,9,7,8,0.287142,0.821822,0.801865,0.621822,0.844012,0.755241,0.169031,0.272204,0.253776
nld_Latn->shn_Mymr,metricx24,0.702661147,0.35506,8,9,1,7,2,3,6,4,5,0.118863,0.08223,0.702661,0.174848,0.347601,0.334843,0.17834,0.241347,0.213592
nld_Latn->sin_Sinh,shaomutan_remedy-9b-22,0.920067815,0.028913,9,2,4,7,3,6,1,5,8,0.499666,0.891155,0.841464,0.685948,0.872544,0.742603,0.920068,0.77256,0.659241
nld_Latn->slk_Latn,qwen3-4b-instruct-2507,0.937814833,0.021782,8,5,7,4,1,3,2,9,6,0.781091,0.883146,0.795109,0.904266,0.937815,0.909219,0.916033,0.752415,0.867076
nld_Latn->slv_Latn,qwen3-4b-instruct-2507,0.928088601,0.003401,9,6,4,5,1,3,2,8,7,0.697138,0.848014,0.875831,0.869383,0.928089,0.898776,0.924687,0.700229,0.833391
nld_Latn->smo_Latn,shaomutan_remedy-9b-22,0.749141792,0.001482,7,9,2,8,3,4,1,5,6,0.203674,0.095291,0.74766,0.135197,0.39434,0.296212,0.749142,0.258782,0.20647
nld_Latn->sna_Latn,shaomutan_remedy-9b-22,0.770892035,0.064026,9,7,2,8,3,6,1,4,5,0.084715,0.114843,0.706866,0.105037,0.373519,0.21114,0.770892,0.271101,0.226391
nld_Latn->snd_Arab,qwen3-4b-instruct-2507,0.881378795,0.060279,6,2,5,7,1,4,3,8,9,0.721554,0.8211,0.749449,0.712832,0.881379,0.754231,0.79248,0.585307,0.455052
nld_Latn->som_Latn,shaomutan_remedy-9b-22,0.759746297,0.062115,7,8,2,9,4,6,1,3,5,0.233339,0.197013,0.697631,0.140642,0.414067,0.290921,0.759746,0.446599,0.377192
nld_Latn->sot_Latn,shaomutan_remedy-9b-22,0.79817291,0.065311,8,9,2,7,3,5,1,4,6,0.108651,0.080637,0.732862,0.141548,0.415729,0.245306,0.798173,0.281635,0.228027
nld_Latn->spa_Latn,qwen3-4b-instruct-2507,0.945968143,0.024292,9,7,5,4,1,3,2,8,6,0.526423,0.840423,0.86467,0.894694,0.945968,0.91769,0.921676,0.697284,0.861941
nld_Latn->srd_Latn,qwen3-4b-instruct-2507,0.83271777,0.024858,7,2,3,6,1,5,4,9,8,0.350258,0.80786,0.795906,0.589612,0.832718,0.729831,0.784312,0.247394,0.254321
nld_Latn->srp_Cyrl,qwen3-4b-instruct-2507,0.95085117,0.037652,8,7,4,5,1,3,2,9,6,0.818502,0.846033,0.893789,0.89108,0.950851,0.907307,0.913199,0.767098,0.86321
nld_Latn->ssw_Latn,metricx24,0.657330924,0.019966,9,7,1,8,3,6,2,4,5,0.084132,0.115102,0.657331,0.088447,0.395022,0.20769,0.637365,0.287453,0.241587
nld_Latn->sun_Latn,qwen3-4b-instruct-2507,0.855196615,0.004394,9,3,4,6,1,5,2,7,8,0.363898,0.822658,0.798733,0.688552,0.855197,0.739592,0.850803,0.51454,0.489673
nld_Latn->swe_Latn,qwen3-4b-instruct-2507,0.927396715,0.021594,8,7,6,5,1,4,2,9,3,0.754715,0.837661,0.870273,0.874774,0.927397,0.902633,0.905803,0.736721,0.904059
nld_Latn->swh_Latn,shaomutan_remedy-9b-22,0.901098178,0.082706,9,2,4,6,3,5,1,8,7,0.452588,0.818392,0.771323,0.614694,0.80669,0.743106,0.901098,0.551445,0.553863
nld_Latn->szl_Latn,m-prometheus-7b,0.763583873,0.011911,6,1,5,4,2,3,9,8,7,0.328654,0.763584,0.482223,0.579935,0.751672,0.691747,0.15197,0.311705,0.327193
nld_Latn->tam_Taml,qwen3-4b-instruct-2507,0.937008462,0.011216,7,3,4,6,1,5,2,8,9,0.625824,0.863519,0.825788,0.762618,0.937008,0.818517,0.925792,0.617208,0.521791
nld_Latn->taq_Latn,metricx24,0.311505516,0.000634,6,8,1,9,2,4,7,5,3,0.122456,0.09111,0.311506,0.085689,0.310871,0.165769,0.11583,0.155451,0.21603
nld_Latn->taq_Tfng,metricx24,0.372809117,0.177878,4,7,1,8,3,6,5,9,2,0.12436,0.014335,0.372809,0.000557,0.173225,0.112912,0.122675,-0.019284,0.194931
nld_Latn->tat_Cyrl,shaomutan_remedy-9b-22,0.877323535,0.0193,9,3,5,6,2,4,1,7,8,0.112218,0.849089,0.789883,0.785545,0.858024,0.825729,0.877324,0.251258,0.234702
nld_Latn->tel_Telu,qwen3-4b-instruct-2507,0.933534097,0.01915,8,3,5,6,1,4,2,9,7,0.545153,0.845256,0.783941,0.762434,0.933534,0.821513,0.914384,0.539964,0.608108
nld_Latn->tgk_Cyrl,qwen3-4b-instruct-2507,0.8675112,0.011324,9,2,4,6,1,5,3,8,7,0.05272,0.856187,0.821257,0.73895,0.867511,0.801832,0.84222,0.064351,0.204268
nld_Latn->tgl_Latn,shaomutan_remedy-9b-22,0.937135145,0.019933,9,5,4,6,2,3,1,7,8,0.595468,0.843066,0.854869,0.788671,0.917203,0.860095,0.937135,0.653042,0.621279
nld_Latn->tha_Thai,qwen3-4b-instruct-2507,0.942543554,0.012763,9,3,6,5,1,4,2,8,7,0.707921,0.893753,0.84707,0.884306,0.942544,0.887581,0.92978,0.725961,0.781615
nld_Latn->tir_Ethi,shaomutan_remedy-9b-22,0.749447568,0.024745,9,8,2,7,3,4,1,5,6,0.158438,0.200587,0.724703,0.22116,0.418153,0.39113,0.749448,0.312016,0.254375
nld_Latn->tpi_Latn,m-prometheus-7b,0.750134395,0.079587,9,1,4,5,2,3,7,8,6,0.17376,0.750134,0.621682,0.559706,0.670548,0.632997,0.19003,0.185284,0.223133
nld_Latn->tsn_Latn,shaomutan_remedy-9b-22,0.774237308,0.058003,8,9,2,7,3,6,1,4,5,0.095171,0.080637,0.716234,0.104062,0.367636,0.191419,0.774237,0.279869,0.218761
nld_Latn->tso_Latn,shaomutan_remedy-9b-22,0.722807314,0.093656,7,9,2,8,3,6,1,4,5,0.118438,0.087008,0.629151,0.093599,0.347292,0.185296,0.722807,0.305262,0.234139
nld_Latn->tuk_Latn,shaomutan_remedy-9b-22,0.827088571,0.229914,9,6,2,5,3,4,1,8,7,0.098578,0.277765,0.597175,0.340244,0.514649,0.511782,0.827089,0.155827,0.217958
nld_Latn->tum_Latn,metricx24,0.705045737,0.356828,9,8,1,7,2,5,6,3,4,0.089317,0.096565,0.705046,0.099482,0.348218,0.190876,0.134725,0.258409,0.226151
nld_Latn->tur_Latn,qwen3-4b-instruct-2507,0.935803883,0.005181,6,4,7,5,1,3,2,9,8,0.771274,0.844485,0.758399,0.830572,0.935804,0.902882,0.930622,0.670772,0.73771
nld_Latn->twi_Latn,shaomutan_remedy-9b-22,0.711932275,0.189524,7,9,2,8,3,6,1,4,5,0.162007,0.088601,0.522409,0.134908,0.341354,0.214136,0.711932,0.254296,0.219089
nld_Latn->tzm_Tfng,metricx24,0.443344748,0.215196,6,8,1,7,2,4,5,9,3,0.088437,0.009557,0.443345,0.028029,0.228148,0.153763,0.118064,-0.023627,0.197388
nld_Latn->uig_Arab,bicleaner-ai,0.820512693,0.003346,1,8,5,9,7,6,2,3,4,0.820513,0.469766,0.652509,0.403529,0.556018,0.616277,0.817167,0.727865,0.674123
nld_Latn->ukr_Cyrl,qwen3-4b-instruct-2507,0.944146341,0.024592,7,5,8,4,1,3,2,9,6,0.852562,0.900164,0.843613,0.913878,0.944146,0.917327,0.919555,0.724799,0.866266
nld_Latn->umb_Latn,qwen3-4b-instruct-2507,0.332812344,0.015514,6,9,2,8,1,5,7,3,4,0.154474,0.079044,0.317298,0.080124,0.332812,0.171822,0.117637,0.287092,0.225569
nld_Latn->urd_Arab,shaomutan_remedy-9b-22,0.910615477,0.020307,4,3,6,7,2,5,1,9,8,0.839003,0.86895,0.825192,0.773489,0.890309,0.832668,0.910615,0.574201,0.575446
nld_Latn->uzn_Latn,qwen3-8b,0.854947735,0.000557,3,4,5,6,2,1,9,7,8,0.848991,0.845918,0.793593,0.780169,0.85439,0.854948,0.192874,0.662492,0.635074
nld_Latn->vec_Latn,qwen3-4b-instruct-2507,0.885848681,0.074485,6,3,5,4,1,2,9,8,7,0.345063,0.809841,0.630981,0.713883,0.885849,0.811364,0.189992,0.311617,0.320057
nld_Latn->vie_Latn,qwen3-4b-instruct-2507,0.929970134,0.001998,9,6,5,4,1,3,2,8,7,0.704796,0.835908,0.871473,0.872902,0.92997,0.891936,0.927972,0.712028,0.78195
nld_Latn->war_Latn,qwen3-4b-instruct-2507,0.89504231,0.106989,8,2,4,5,1,3,9,6,7,0.178138,0.788054,0.781441,0.671971,0.895042,0.785077,0.167029,0.334065,0.274504
nld_Latn->wol_Latn,shaomutan_remedy-9b-22,0.612205223,0.272126,7,8,3,9,2,6,1,5,4,0.16198,0.086959,0.267506,0.086635,0.34008,0.168447,0.612205,0.171406,0.226692
nld_Latn->xho_Latn,shaomutan_remedy-9b-22,0.771869957,0.050601,7,9,2,8,3,6,1,4,5,0.17592,0.107168,0.721269,0.134236,0.442782,0.279487,0.77187,0.423746,0.318033
nld_Latn->ydd_Hebr,qwen3-4b-instruct-2507,0.827864609,0.013937,8,2,3,5,1,4,9,6,7,0.546936,0.813927,0.789946,0.577208,0.827865,0.724286,0.140288,0.556563,0.556519
